	0.258568260525
iwannhv	ipsis
	0.279363628676
podav	ipsis
	0.326945801463
gunaika	his
	0.481623212513
pistin	eis
	0.288536536974
kalon	ipsis
	0.227929580243
hv	eis
	0.43938990682
eynh	eis
	0.263396437488
eautoiv	his
	0.344257640053
carin	eis
	0.170230339102
esmen	eis
	0.209877568439
yanatou	eis
	0.3654187241
dio	eis
	0.158455911697
auta	his
	0.232021060829
farisaioi	his
	0.318603877888
odon	ipsis
	0.13146187672
ara	his
	0.327389654916
ecw	his
	0.21724765874
anhr	eis
	0.39669470213
akousantev	ipsis
	0.305816373883
pou	his
	0.455498369776
basileuv	ipsis
	0.367241602418
hmeraiv	his
	0.515233578216
agion	ipsis
	0.315819534528
doxhv	eis
	0.18344952167
arciereiv	ipsis
	0.196807456972
emprosyen	his
	0.289962049381
oiv	eis
	0.411054253411
eirhnh	eis
	0.192377411861
elywn	ipsis
	0.290634230734
ena	ipsis
	0.332799371168
ecete	his
	0.21595079991
pote	his
	0.243741972303
pro	eis
	0.468315889785
eautou	eis
	0.428386265914
mey	his
	0.35541429196
poihsai	his
	0.199229966737
fwv	his
	0.220640060765
eynwn	eis
	0.427431180715
ouai	his
	0.265721350656
elyein	his
	0.304385161195
econtev	ipsis
	0.414727620559
proswpon	ipsis
	0.331489280828
ekeinh	his
	0.308619987665
mayhtwn	ipsis
	0.230127874659
ecomen	eis
	0.288838558121
oclov	ipsis
	0.247771445077
pasa	eis
	0.293543508686
genhtai	his
	0.384324568305
zwhv	eis
	0.249796704663
topon	ipsis
	0.18466122364
kosmon	his
	0.316610781275
aiwnion	ipsis
	0.472446210563
anyrwpoiv	his
	0.444491646383
laon	ipsis
	0.23153805971
eiden	ipsis
	0.208112767591
grammateiv	ipsis
	0.343401311274
alhyeia	eis
	0.411642296756
yalassan	ipsis
	0.185345527998
pash	eis
	0.205340091899
logw	eis
	0.20627551337
adelfov	eis
	0.428503327601
aphlyen	ipsis
	0.176192876251
af	his
	0.285097477757
oidamen	his
	0.290006846709
eautwn	his
	0.458711470187
alhyeiav	eis
	0.25643991449
agiou	eis
	0.464965808235
ouranon	ipsis
	0.382000724773
mayhtaiv	ipsis
	0.319964765592
eishlyen	ipsis
	0.129512192772
aima	ipsis
	0.365094291992
ergwn	eis
	0.326217268426
ouranwn	his
	0.290973270684
treiv	ipsis
	0.284622881063
adelfon	ipsis
	0.449288716777
pantote	eis
	0.261644576259
fwnhn	ipsis
	0.351501924874
wsper	eis
	0.259176406423
yelhma	eis
	0.283148201234
egennhsen	ipsis
	0.573266704277
ekastov	eis
	0.283167703371
euaggelion	eis
	0.282540516883
mwshv	his
	0.416738257722
mayhtav	ipsis
	0.171188196276
pashv	eis
	0.261573891891
pollwn	eis
	0.493699411281
gh	ipsis
	0.341355965179
creian	his
	0.411961230028
hrxato	ipsis
	0.287641905805
shmeron	ipsis
	0.340080038395
agiwn	eis
	0.472084360983
quchn	his
	0.282221336435
ouranoiv	his
	0.327224395766
sarki	eis
	0.202165333251
idontev	ipsis
	0.242335405762
legein	his
	0.163696620133
htiv	eis
	0.297086692345
ergon	eis
	0.365912218151
oikian	ipsis
	0.399773430551
labwn	ipsis
	0.237203576419
adelfouv	ipsis
	0.500076358613
ouranw	his
	0.250430564106
pilatov	ipsis
	0.269640575083
shmeion	his
	0.394344370509
arton	ipsis
	0.174406820588
cwriv	eis
	0.225023409106
efh	his
	0.350039584946
ouketi	his
	0.295858813037
yelw	his
	0.176089304502
sarka	eis
	0.255470880277
apesteilen	ipsis
	0.241477722091
doxa	eis
	0.240510719766
yronou	ipsis
	0.307902264131
laou	ipsis
	0.33276870158
sarkov	eis
	0.159289338342
idein	his
	0.228159279233
polewv	ipsis
	0.187720002957
galilaiav	ipsis
	0.184162793382
genesyai	his
	0.325531440498
iwannhn	ipsis
	0.190624457236
mhden	ipsis
	0.43691158348
ofyalmouv	ipsis
	0.388537787641
mhte	his
	0.446368260811
uiou	eis
	0.406645434316
eiselyein	ipsis
	0.356978745709
olon	ipsis
	0.245458746852
pente	ipsis
	0.342333449524
tinov	his
	0.372431326039
kosmw	his
	0.380497705298
ecousin	his
	0.296994547075
kalwv	his
	0.316793506079
anastav	ipsis
	0.16649552684
arti	his
	0.205248163195
akousav	ipsis
	0.36806094407
pistiv	eis
	0.313413191346
mian	ipsis
	0.51764308845
opisw	his
	0.289504174711
swmatov	eis
	0.31779911012
oikia	his
